filename,laneinfor
./detections/right_2021_02_28_13_00_39_359.jpg,"[ 1.          0.39222646  0.9158787  -0.06230975 -0.2655213   0.13331053
  0.38459313  0.8045723   0.31798038]"
./detections/center_2021_02_28_13_00_36_545.jpg,"[ 1.          0.3766027   0.8765982  -0.05201425 -0.26928127  0.13820446
  0.31733674  0.66525275  0.2452564 ]"
./detections/right_2021_02_28_13_00_53_954.jpg,"[ 1.          0.378366    0.5799866  -0.05213704 -0.2718587   0.11759355
  0.36822107  1.796203    0.6042151 ]"
./detections/right_2021_02_28_13_03_05_629.jpg,"[ 1.          0.3730615   0.98977965 -0.06291088 -0.26433593  0.1312767
  0.38964766  0.7616196   0.29555243]"
./detections/center_2021_02_28_13_03_18_398.jpg,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
./detections/right_2021_02_28_13_01_44_123.jpg,"[ 1.          0.31342936  0.96416086 -0.02771401 -0.24456042  0.17489694
  0.26061666  0.63428044  0.13896649]"
./detections/left_2021_02_28_13_02_46_232.jpg,"[ 1.          0.33212548  0.95324177 -0.04127965 -0.2640223   0.13375148
  0.38279378  0.7447072   0.20651437]"
./detections/left_2021_02_28_13_02_13_219.jpg,"[ 1.          0.38110417  0.8973443  -0.04141983 -0.26558414  0.1398803
  0.3608498   0.78533953  0.2742806 ]"
./detections/center_2021_02_28_13_02_08_534.jpg,"[ 1.          0.40058053  0.9404352  -0.04459573 -0.25434038  0.14401598
  0.3502801   0.7226264   0.28740582]"
./detections/center_2021_02_28_13_02_31_269.jpg,"[ 1.          0.35663474  0.85953426 -0.05895915 -0.27107427  0.11912692
  0.32783318  0.66161907  0.21919432]"
./detections/left_2021_02_28_13_01_08_543.jpg,"[ 1.          0.331337    0.9607385  -0.01828006 -0.24187455  0.156885
  0.29147068  0.6029882   0.15458998]"
./detections/left_2021_02_28_13_02_23_058.jpg,"[ 1.          0.3680547   1.0029298   0.00195523 -0.20880114  0.17487322
  0.28159007  0.5926911   0.19875373]"
./detections/center_2021_02_28_13_01_31_486.jpg,"[ 1.          0.37023324  0.8954075  -0.0798815  -0.2913393   0.11334735
  0.47364056  0.8417958   0.29953283]"
./detections/right_2021_02_28_13_03_12_807.jpg,"[ 1.          0.38412976  0.66415507 -0.0571056  -0.26748967  0.11813269
  0.4229961  -1.3112937  -0.41471267]"
./detections/left_2021_02_28_13_00_28_261.jpg,"[ 1.          0.33908856  0.9703515  -0.00437542 -0.2104148   0.19018064
  0.23913276  0.58098954  0.157246  ]"
./detections/left_2021_02_28_13_01_11_242.jpg,"[ 1.          0.36714894  0.92521197 -0.04880935 -0.24714664  0.1429917
  0.4210178   0.8138559   0.28215656]"
./detections/right_2021_02_28_13_03_03_251.jpg,"[ 1.          0.37011886  0.98219633 -0.05996917 -0.25284332  0.14309049
  0.39639595  0.8053604   0.30634996]"
./detections/left_2021_02_28_13_01_39_541.jpg,"[ 1.          0.35583466  0.9364816  -0.04200251 -0.23777324  0.1506843
  0.38532874  0.78874844  0.26491797]"
./detections/right_2021_02_28_13_03_06_037.jpg,"[ 1.          0.3669013   0.98982936 -0.0629021  -0.2603587   0.13179868
  0.40589246  0.78486425  0.2906126 ]"
./detections/right_2021_02_28_13_00_58_273.jpg,"[ 1.          0.36685467  0.83361405 -0.06460245 -0.27895904  0.128595
  0.41393074  0.89960235  0.27153158]"
./detections/center_2021_02_28_13_01_12_224.jpg,"[ 1.          0.34895056  1.004238   -0.00291713 -0.21024483  0.16599946
  0.25367907  0.56388354  0.1652569 ]"
./detections/right_2021_02_28_13_02_52_936.jpg,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
./detections/right_2021_02_28_13_01_28_774.jpg,"[ 1.          0.38428974  0.83384883 -0.05985133 -0.27011612  0.10588023
  0.43879166  0.84677154  0.2981145 ]"
./detections/left_2021_02_28_13_02_43_817.jpg,"[ 1.          0.36854985  0.9603203  -0.0415491  -0.24658604  0.1386929
  0.40469113  0.8085833   0.28142112]"
./detections/left_2021_02_28_13_01_08_210.jpg,"[ 1.          0.31768999  0.9668979  -0.01058573 -0.21470007  0.16285044
  0.26858255  0.63403463  0.14854755]"
./detections/left_2021_02_28_13_00_50_889.jpg,"[ 1.          0.38411766  0.96934515 -0.04845779 -0.2569502   0.13376114
  0.41662547  0.7998022   0.30126932]"
./detections/center_2021_02_28_13_01_45_028.jpg,"[ 1.          0.35481775  0.9695147  -0.05138462 -0.26698363  0.12024292
  0.39640817  0.69555706  0.23582795]"
./detections/right_2021_02_28_13_03_04_330.jpg,"[ 1.          0.3790349   0.9948904  -0.05577212 -0.26041454  0.14006673
  0.36485347  0.7169464   0.28428906]"
./detections/right_2021_02_28_13_00_10_305.jpg,"[ 1.          0.3665605   0.91481394 -0.03704633 -0.23499861  0.13730223
  0.4440047   0.7599647   0.26857078]"
./detections/right_2021_02_28_13_01_34_300.jpg,"[ 1.          0.31804723  0.980858   -0.03927247 -0.25962937  0.1551628
  0.31088227  0.68856514  0.17583835]"
./detections/right_2021_02_28_13_02_12_891.jpg,"[ 1.          0.36859262  0.9356144  -0.07025193 -0.2641109   0.13601834
  0.43448463  0.8857984   0.32247126]"
./detections/center_2021_02_28_13_03_05_550.jpg,"[ 1.          0.3816142   0.87514657 -0.06654936 -0.2642266   0.12836517
  0.44539052  0.9136253   0.3299146 ]"
./detections/center_2021_02_28_13_00_12_938.jpg,"[ 1.          0.36638194  0.9388101  -0.01375271 -0.22703998  0.14432418
  0.36619914  0.7043624   0.24741364]"
./detections/left_2021_02_28_13_03_15_198.jpg,"[ 1.          0.36249435  0.9432346  -0.05507845 -0.2823396   0.12406901
  0.3757836   0.76503366  0.2819501 ]"
./detections/center_2021_02_28_13_01_53_478.jpg,"[ 1.          0.3712868   0.98536855 -0.04383544 -0.26984137  0.12799194
  0.38111413  0.65609145  0.24033478]"
./detections/center_2021_02_28_13_02_13_317.jpg,"[ 1.          0.38057667  0.83773345 -0.07979141 -0.2776199   0.11979117
  0.4765938   0.96718794  0.34216467]"
./detections/right_2021_02_28_13_02_17_442.jpg,"[ 1.          0.39580536  0.9636819  -0.04140844 -0.2278266   0.14511088
  0.38382486  0.7287827   0.30350146]"
./detections/right_2021_02_28_13_02_09_797.jpg,"[ 1.          0.3792785   0.92202634 -0.06266236 -0.26151165  0.13542014
  0.41214925  0.8620518   0.31004822]"
./detections/left_2021_02_28_13_01_05_797.jpg,"[ 1.          0.32925963  0.98865354 -0.01777713 -0.22631326  0.15666702
  0.28966182  0.6492508   0.16919933]"
./detections/center_2021_02_28_13_00_39_581.jpg,"[ 1.          0.3959117   0.9087998  -0.07046543 -0.26630983  0.12849246
  0.4078661   0.8744249   0.33802524]"
./detections/center_2021_02_28_13_02_42_551.jpg,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
./detections/center_2021_02_28_13_01_03_756.jpg,"[ 1.          0.3221564   0.5858404  -0.01199603 -0.22911221  0.15786877
  0.28209454  1.5959039   0.47646263]"
./detections/left_2021_02_28_13_02_49_519.jpg,"[ 1.          0.36273265  0.92944527 -0.047816   -0.24392739  0.14333926
  0.4318602   0.82844657  0.2825853 ]"
./detections/right_2021_02_28_13_03_04_638.jpg,"[ 1.          0.3688652   1.0009533  -0.05167136 -0.25856766  0.13994741
  0.35685357  0.70043176  0.27045825]"
./detections/right_2021_02_28_13_02_43_658.jpg,"[ 1.          0.36606807  0.5887731  -0.03844455 -0.26146936  0.12484849
  0.35350308  1.740516    0.5707806 ]"
./detections/right_2021_02_28_13_00_10_472.jpg,"[ 1.          0.3447679   0.87202084 -0.04160844 -0.23644042  0.14307861
  0.44939327  0.79935336  0.24073187]"
./detections/left_2021_02_28_13_02_05_846.jpg,"[ 1.          0.38755828  0.9356215  -0.00547197 -0.18209094  0.16263877
  0.34408885  0.6494818   0.25147572]"
./detections/left_2021_02_28_13_01_38_944.jpg,"[ 1.          0.35893172  0.9636812  -0.06580485 -0.273792    0.1289247
  0.43774515  0.82980585  0.2862501 ]"
./detections/left_2021_02_28_13_03_17_398.jpg,"[ 1.          0.34996533  0.942221   -0.06577776 -0.2774123   0.1179349
  0.4262628   0.8086161   0.25852644]"
./detections/center_2021_02_28_13_01_42_728.jpg,"[ 1.          0.3116472   0.9778883  -0.01888592 -0.22258785  0.18076673
  0.2478817   0.6315352   0.14317407]"
./detections/left_2021_02_28_13_01_28_305.jpg,"[ 1.          0.37253413  0.9087942  -0.06032939 -0.26719388  0.1209297
  0.46274915  0.81895405  0.29526255]"
./detections/right_2021_02_28_13_02_52_520.jpg,"[ 1.          0.31175134  0.5906993  -0.01486088 -0.22595817  0.1565274
  0.285796    1.4750624   0.4248685 ]"
./detections/right_2021_02_28_13_00_59_941.jpg,"[ 1.          0.37270427  0.81296223 -0.07881419 -0.28315234  0.12239715
  0.4641074   0.94626814  0.3056109 ]"
./detections/left_2021_02_28_13_00_54_904.jpg,"[ 1.          0.363982    0.9649522  -0.05638633 -0.26018044  0.1312121
  0.43311176  0.82093656  0.28026712]"
./detections/right_2021_02_28_13_00_17_484.jpg,"[ 1.          0.34584212  0.88084716 -0.01422147 -0.2141296   0.13742217
  0.40282094  0.7425545   0.21760865]"
./detections/center_2021_02_28_13_00_08_187.jpg,"[ 1.          0.35602468  0.8894842  -0.0360698  -0.2341642   0.14043792
  0.44057095  0.74719495  0.24016401]"
./detections/left_2021_02_28_13_02_44_054.jpg,"[ 1.          0.36264884  0.9587754  -0.04704668 -0.24998121  0.13650638
  0.4021729   0.81333816  0.28154126]"
./detections/left_2021_02_28_13_00_33_249.jpg,"[ 1.          0.3729465   0.9523046  -0.05548504 -0.2693518   0.12162233
  0.38814613  0.7949921   0.27898523]"
./detections/right_2021_02_28_13_02_49_442.jpg,"[ 1.          0.32414776  0.62545556 -0.01011706 -0.22493954  0.17048611
  0.2660958   1.3215946   0.39667594]"
./detections/right_2021_02_28_13_01_31_157.jpg,"[ 1.          0.355941    0.90265834 -0.07437943 -0.30684242  0.10611834
  0.44392124  0.8162548   0.26362297]"
./detections/left_2021_02_28_13_02_58_919.jpg,"[ 1.          0.3551489   0.96003795 -0.03991344 -0.24637379  0.14145143
  0.39906228  0.7851875   0.25525156]"
./detections/right_2021_02_28_13_02_21_179.jpg,"[ 1.          0.36571574  0.99305844 -0.05221852 -0.25508714  0.14813241
  0.394575    0.80010194  0.289116  ]"
./detections/center_2021_02_28_13_02_08_024.jpg,"[ 1.          0.3641262   0.9359959  -0.02887251 -0.25107527  0.16563241
  0.26243973  0.5624797   0.17302161]"
./detections/center_2021_02_28_13_01_39_368.jpg,"[ 1.          0.35667747  0.99181205 -0.04563646 -0.24917261  0.14824352
  0.3714341   0.78851545  0.27058366]"
./detections/left_2021_02_28_13_02_01_871.jpg,"[ 1.          0.36831206  0.87261367 -0.08916186 -0.28944355  0.10299028
  0.44865942  0.893164    0.32548892]"
./detections/right_2021_02_28_13_03_17_900.jpg,"[ 1.          0.3587927   0.8761531  -0.0718951  -0.27839103  0.12726012
  0.46632564  0.85697657  0.27493915]"
./detections/left_2021_02_28_13_02_36_422.jpg,"[ 1.          0.3848052   0.88864917 -0.0432943  -0.27109182  0.13361974
  0.3636133   0.7635786   0.2742786 ]"
./detections/left_2021_02_28_13_00_59_603.jpg,"[ 1.          0.31837922  0.9430716  -0.01761141 -0.22805968  0.16160674
  0.28147966  0.6817851   0.1411181 ]"
./detections/center_2021_02_28_13_02_53_247.jpg,"[ 1.          0.34499353  0.98113006 -0.0115849  -0.22435394  0.1563783
  0.27950752  0.56916     0.16031985]"
./detections/right_2021_02_28_13_02_46_727.jpg,"[ 1.          0.35003138  0.89514714 -0.0735056  -0.29762635  0.12078194
  0.44037563  0.8541699   0.26820382]"
./detections/left_2021_02_28_13_01_13_952.jpg,"[ 1.          0.350599    0.97574115 -0.02061527 -0.23664762  0.14947398
  0.34728482  0.6963322   0.2161769 ]"
./detections/right_2021_02_28_13_02_02_874.jpg,"[ 1.          0.3617376   0.9394066  -0.07867464 -0.28896034  0.11168996
  0.44184574  0.82053167  0.2916265 ]"
./detections/center_2021_02_28_13_00_43_964.jpg,"[ 1.          0.38514102  0.9143811  -0.04752303 -0.26946488  0.11815942
  0.3722435   0.6409302   0.25364175]"
./detections/center_2021_02_28_13_02_12_124.jpg,"[ 1.          0.37255332  0.894299   -0.07451616 -0.28892523  0.12205312
  0.4578909   0.8839322   0.29507938]"
./detections/right_2021_02_28_13_02_17_198.jpg,"[ 1.          0.37335774  1.0074346  -0.04097208 -0.26103526  0.14036852
  0.35046527  0.6442215   0.24174589]"
./detections/left_2021_02_28_13_02_25_521.jpg,"[ 1.          0.3666558   1.0196494  -0.02821146 -0.24602383  0.16167328
  0.32847875  0.71260345  0.24607259]"
./detections/center_2021_02_28_13_00_47_017.jpg,"[ 1.          0.39691383  0.8771438  -0.06785127 -0.276222    0.11971084
  0.4383037   0.84899557  0.32425597]"
./detections/left_2021_02_28_13_00_47_299.jpg,"[ 1.          0.3785952   0.8814203  -0.06740008 -0.28845063  0.10267424
  0.4376037   0.7724696   0.28769445]"
./detections/center_2021_02_28_13_01_37_380.jpg,"[ 1.          0.3639751   0.9040764  -0.06848431 -0.28262752  0.12727575
  0.40838906  0.85960466  0.302736  ]"
./detections/center_2021_02_28_13_02_59_073.jpg,"[ 1.          0.35109496  0.9812774  -0.00203658 -0.21019548  0.15956444
  0.27012473  0.5556398   0.16542615]"
./detections/left_2021_02_28_13_02_24_825.jpg,"[ 1.          0.37261266  1.0066649  -0.03661967 -0.2508119   0.15007983
  0.3737149   0.7218919   0.2571132 ]"
./detections/right_2021_02_28_13_00_16_451.jpg,"[ 1.          0.37173033  0.9417363  -0.01447335 -0.21296708  0.13924986
  0.4062533   0.69954634  0.24837959]"
./detections/left_2021_02_28_13_03_01_454.jpg,"[ 1.          0.32786024  0.98173916 -0.01055511 -0.21629262  0.16814427
  0.26256013  0.62440443  0.15773644]"
./detections/right_2021_02_28_13_02_28_289.jpg,"[ 1.          0.39020365  0.8282693  -0.07737032 -0.2717253   0.12357644
  0.43484274  0.96425825  0.36666816]"
./detections/left_2021_02_28_13_02_43_578.jpg,"[ 1.          0.37586862  0.9664598  -0.04281588 -0.24924736  0.13716413
  0.40538627  0.81228703  0.2939153 ]"
./detections/center_2021_02_28_13_01_45_435.jpg,"[ 1.          0.35903797  0.9769061  -0.05165813 -0.2538076   0.13575965
  0.38831598  0.6887546   0.24135563]"
./detections/center_2021_02_28_13_00_25_113.jpg,"[ 1.          0.38225418  0.97990847 -0.0530514  -0.26057193  0.12506136
  0.3919447   0.7257268   0.28836387]"
./detections/right_2021_02_28_13_02_03_113.jpg,"[ 1.          0.37300724  0.93785554 -0.07089791 -0.28309307  0.11289269
  0.41598198  0.79103637  0.290704  ]"
./detections/right_2021_02_28_13_02_10_027.jpg,"[ 1.          0.3672876   0.9204038  -0.06650388 -0.26808563  0.13392062
  0.41729575  0.8489111   0.2890183 ]"
./detections/center_2021_02_28_13_00_22_421.jpg,"[ 1.          0.32827517  0.9609151  -0.01314877 -0.24133237  0.17149803
  0.25562084  0.5197851   0.13075589]"
./detections/center_2021_02_28_13_01_10_836.jpg,"[ 1.          0.36103112  1.0118072  -0.01130916 -0.22675975  0.15865636
  0.29275414  0.6025445   0.19778548]"
./detections/left_2021_02_28_13_00_37_136.jpg,"[ 1.          0.36546052  0.9314268  -0.06917293 -0.28741166  0.10943417
  0.38315356  0.7589191   0.26113597]"
./detections/right_2021_02_28_13_01_43_881.jpg,"[ 1.          0.32451046  0.97685987 -0.02658713 -0.24963288  0.17149657
  0.27943262  0.6236301   0.15728699]"
./detections/left_2021_02_28_13_01_24_433.jpg,"[ 1.          0.36195207  0.9360155  -0.04707652 -0.23849835  0.14674285
  0.43072262  0.8192796   0.28337184]"
./detections/right_2021_02_28_13_00_27_619.jpg,"[ 1.          0.3650344   0.97350234 -0.05577496 -0.25348788  0.149404
  0.38584742  0.7987699   0.28208092]"
./detections/left_2021_02_28_13_01_42_068.jpg,"[ 1.          0.348508    0.92055905 -0.03429925 -0.2471408   0.13928449
  0.38286707  0.7433353   0.2330834 ]"
./detections/left_2021_02_28_13_01_33_356.jpg,"[ 1.          0.36652195  0.9501335  -0.03481028 -0.23491554  0.16189048
  0.4038409   0.8014938   0.28014734]"
./detections/left_2021_02_28_13_01_21_054.jpg,"[ 1.          0.35006252  0.99756205 -0.03063802 -0.24200611  0.15037732
  0.34511665  0.73314315  0.23638117]"
./detections/left_2021_02_28_13_00_14_951.jpg,"[ 1.          0.36836547  0.95104986  0.00509963 -0.2022256   0.1682038
  0.27822852  0.47471327  0.17235437]"
./detections/left_2021_02_28_13_01_19_730.jpg,"[ 1.          0.35601646  0.9536394  -0.04322501 -0.25019848  0.14252472
  0.39567173  0.7938531   0.2578932 ]"
./detections/right_2021_02_28_13_00_13_784.jpg,"[ 1.          0.33493912  0.55955637 -0.01579031 -0.21871012  0.13388824
  0.4140135   1.7488112   0.5531745 ]"
./detections/center_2021_02_28_13_00_48_818.jpg,"[ 1.          0.3848142   0.7971001  -0.07062382 -0.27660236  0.11503224
  0.4566982   0.9402713   0.32638723]"
./detections/right_2021_02_28_13_02_34_255.jpg,"[ 1.          0.38141525  0.8517093  -0.06469735 -0.29285234  0.1232174
  0.37319052  0.7829127   0.28142563]"
./detections/left_2021_02_28_13_01_54_867.jpg,"[ 1.          0.33835733  0.9989287  -0.01062481 -0.22272186  0.1723456
  0.2939058   0.64112484  0.1850462 ]"
./detections/center_2021_02_28_13_00_16_372.jpg,"[ 1.          0.37622297  0.9445035  -0.01781674 -0.21753816  0.14586505
  0.39064878  0.7495574   0.2650531 ]"
./detections/center_2021_02_28_13_03_05_168.jpg,"[ 1.          0.3676113   0.87455434 -0.07432942 -0.271496    0.12912063
  0.44858348  0.9078378   0.3088821 ]"
./detections/center_2021_02_28_13_00_38_239.jpg,"[ 1.          0.39460045  0.57556814 -0.06441996 -0.27379173  0.11438356
  0.40485132 -1.21857    -0.3536772 ]"
./detections/center_2021_02_28_13_02_26_614.jpg,"[ 1.          0.38400728  0.88906616 -0.04953172 -0.24257343  0.13803887
  0.41239998  0.81241673  0.3057091 ]"
./detections/center_2021_02_28_13_02_02_205.jpg,"[ 1.          0.39338213  0.93185157 -0.07522342 -0.26796457  0.11681095
  0.43446243  0.76024383  0.32395023]"
./detections/right_2021_02_28_13_00_55_465.jpg,"[ 1.          0.36325413  0.8351155  -0.05765825 -0.28621     0.11856984
  0.38668174  0.8282679   0.2518027 ]"
./detections/center_2021_02_28_13_00_43_653.jpg,"[ 1.          0.38540882  0.90731543 -0.04944876 -0.26133466  0.11384942
  0.3981375   0.7073069   0.27078125]"
./detections/center_2021_02_28_13_02_57_517.jpg,"[ 1.          0.35720578  1.007735   -0.01717011 -0.23659056  0.14641555
  0.32055098  0.58242846  0.1886461 ]"
./detections/center_2021_02_28_13_02_36_941.jpg,"[ 1.          0.39578736  0.8409855  -0.0651258  -0.27184412  0.11266823
  0.4192093   0.83733886  0.32130444]"
./detections/left_2021_02_28_13_03_06_134.jpg,"[ 1.          0.3678885   0.8229049  -0.05335452 -0.27620548  0.11779454
  0.43253934  0.8405563   0.2775051 ]"
./detections/center_2021_02_28_13_02_15_209.jpg,"[ 1.          0.38092047  0.8863806  -0.06095992 -0.27238387  0.12861009
  0.4328912   0.8277743   0.3015708 ]"
./detections/left_2021_02_28_13_02_50_468.jpg,"[ 1.          0.3310249   0.94974023 -0.03177918 -0.24762776  0.1434847
  0.34314787  0.72511286  0.18048468]"
./detections/left_2021_02_28_13_01_39_108.jpg,"[ 1.          0.35973763  0.9640699  -0.06331974 -0.27170736  0.12574334
  0.44443363  0.82690823  0.28779948]"
./detections/right_2021_02_28_13_02_43_578.jpg,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
./detections/right_2021_02_28_13_01_19_199.jpg,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
./detections/right_2021_02_28_13_02_03_851.jpg,"[ 1.          0.35883754  0.91971517 -0.06510027 -0.27787217  0.12034561
  0.3542948   0.76676804  0.26351288]"
./detections/center_2021_02_28_13_00_42_087.jpg,"[ 1.          0.39193094  0.83635336 -0.0848965  -0.29402074  0.09847024
  0.45730025  0.895752    0.33193496]"
./detections/left_2021_02_28_13_02_52_439.jpg,"[ 1.          0.37191117  0.9263987  -0.05280634 -0.2450794   0.13916333
  0.4407164   0.8333068   0.30065104]"
./detections/center_2021_02_28_13_02_43_817.jpg,"[ 1.          0.34810978  0.5867533  -0.01273138 -0.22559683  0.149661
  0.28910533  1.6685691   0.533937  ]"
./detections/left_2021_02_28_13_00_28_742.jpg,"[ 1.          0.34838545  1.0244429   0.00147983 -0.1917773   0.19580457
  0.2240324   0.6174306   0.1884315 ]"
./detections/center_2021_02_28_13_02_17_898.jpg,"[ 1.          0.3803009   1.0098441  -0.04171588 -0.2383254   0.13710423
  0.3626963   0.78293705  0.2910623 ]"
./detections/center_2021_02_28_13_00_31_614.jpg,"[ 1.          0.36904278  0.99752766 -0.02207241 -0.23719385  0.1621377
  0.2990273   0.6532542   0.23416999]"
./detections/right_2021_02_28_13_00_59_199.jpg,"[ 1.          0.36891744  0.8556611  -0.06163211 -0.27816606  0.1358095
  0.40009853  0.89611727  0.28156996]"
./detections/right_2021_02_28_13_01_29_596.jpg,"[ 1.          0.35781872  0.5906728  -0.06736378 -0.27860713  0.12140591
  0.44498783  1.6708703   0.5533556 ]"
./detections/center_2021_02_28_13_00_41_297.jpg,"[ 1.          0.40208584  0.8563617  -0.08307049 -0.31193155  0.09621292
  0.4418215   0.8657246   0.3371003 ]"
./detections/center_2021_02_28_13_01_28_210.jpg,"[ 1.          0.3693349   0.95041037 -0.02672371 -0.25872895  0.13452214
  0.34481892  0.6340503   0.21923314]"
./detections/center_2021_02_28_13_01_15_063.jpg,"[ 1.          0.3399341   0.94945455 -0.00563344 -0.21465316  0.16434892
  0.2617359   0.60908246  0.16110076]"
./detections/center_2021_02_28_13_03_22_895.jpg,"[ 1.          0.35112202  0.869951   -0.07626592 -0.26204866  0.12587106
  0.461485    0.8659484   0.2831141 ]"
./detections/center_2021_02_28_13_03_19_305.jpg,"[ 1.          0.3757921   0.8318852  -0.08863295 -0.29830503  0.10239862
  0.48189664  0.9090219   0.31534186]"
./detections/left_2021_02_28_13_02_03_500.jpg,"[ 1.          0.3857599   0.9254268  -0.06386985 -0.27414286  0.11380838
  0.3907601   0.61734873  0.2599669 ]"
./detections/center_2021_02_28_13_01_33_045.jpg,"[ 1.          0.34619224  0.9999946  -0.01426513 -0.22922209  0.19504221
  0.2215268   0.582553    0.16786239]"
./detections/left_2021_02_28_13_00_27_341.jpg,"[ 1.          0.36261275  0.95147055 -0.02820295 -0.25753462  0.15028208
  0.32481617  0.6153209   0.2077184 ]"
./detections/right_2021_02_28_13_00_20_613.jpg,"[ 1.          0.33476853  0.98045915  0.00661414 -0.19163807  0.19279666
  0.23720832  0.5562975   0.1405302 ]"
./detections/left_2021_02_28_13_00_19_601.jpg,"[ 1.          0.37435716  0.9642003   0.00729469 -0.1859826   0.1656434
  0.30378097  0.5639619   0.20899831]"
./detections/left_2021_02_28_13_03_13_378.jpg,"[ 1.          0.363787    0.9734964  -0.02420954 -0.24944775  0.14489004
  0.33836457  0.6918376   0.23297057]"
./detections/left_2021_02_28_13_03_04_872.jpg,"[ 1.          0.3648743   0.8994357  -0.06107191 -0.26445752  0.13335705
  0.44284704  0.881592    0.30428842]"
./detections/center_2021_02_28_13_00_56_259.jpg,"[ 1.          0.36043152  0.8048839  -0.07135022 -0.306527    0.09473653
  0.44383836  0.8224484   0.25991008]"
./detections/center_2021_02_28_13_02_27_208.jpg,"[ 1.          0.3814717   0.53639334 -0.07225397 -0.27558792  0.12447475
  0.4314957   1.7568617   0.59798944]"
./detections/center_2021_02_28_13_01_51_282.jpg,"[ 1.          0.3483712   0.98405474 -0.0313942  -0.26002693  0.15163273
  0.31600544  0.64619     0.20054847]"
./detections/right_2021_02_28_13_02_24_298.jpg,"[ 1.          0.38309777  0.50779164 -0.02459514 -0.25264364  0.15962063
  0.30680758 -1.8634694  -0.5650929 ]"
./detections/right_2021_02_28_13_02_28_025.jpg,"[ 1.          0.38225067  0.8792244  -0.0772783  -0.28347087  0.12430645
  0.42663848  0.9157935   0.32794142]"
./detections/left_2021_02_28_13_03_23_288.jpg,"[ 1.          0.33352572  0.9079345  -0.07370643 -0.26702157  0.11499847
  0.45815217  0.8123129   0.2775869 ]"
./detections/right_2021_02_28_13_02_13_511.jpg,"[ 1.          0.3828867   0.9397735  -0.07495968 -0.26799592  0.13448665
  0.43055156  0.8844823   0.33541718]"
./detections/center_2021_02_28_13_02_53_491.jpg,"[ 1.          0.34394088  0.997384   -0.01764965 -0.22917558  0.15717793
  0.2803397   0.6369345   0.18176004]"
./detections/center_2021_02_28_13_01_10_105.jpg,"[ 1.          0.3428268   0.9984936  -0.0033713  -0.21259144  0.16200972
  0.27830583  0.60133594  0.17264076]"
./detections/left_2021_02_28_13_03_10_114.jpg,"[ 1.          0.36086258  0.9329887  -0.05668623 -0.27236047  0.12842512
  0.4125242   0.81272733  0.28375873]"
./detections/left_2021_02_28_13_01_05_716.jpg,"[ 1.          0.33357972  0.9386578  -0.02322535 -0.23032638  0.15315501
  0.3026448   0.73066574  0.16812947]"
./detections/left_2021_02_28_13_01_33_922.jpg,"[ 1.          0.35977703  0.92466897 -0.06164935 -0.26018143  0.14672557
  0.45553392  0.8413265   0.2921069 ]"
./detections/left_2021_02_28_13_02_27_478.jpg,"[ 1.          0.3497075   1.0063196  -0.01597909 -0.22567852  0.16837558
  0.27216783  0.6441247   0.19761315]"
./detections/center_2021_02_28_13_00_14_481.jpg,"[ 1.          0.35843408  0.9234517  -0.01188995 -0.22020909  0.14163247
  0.3826287   0.672263    0.2263611 ]"
./detections/right_2021_02_28_13_02_19_302.jpg,"[ 1.          0.36495167  0.97050136 -0.04005231 -0.22883627  0.15028559
  0.40154907  0.73782474  0.25978342]"
./detections/left_2021_02_28_13_00_58_681.jpg,"[ 1.          0.32864082  0.9010095  -0.01805361 -0.23493627  0.1519835
  0.30122656  0.6735744   0.11483066]"
./detections/right_2021_02_28_13_00_29_034.jpg,"[ 1.          0.35478157  0.90362066 -0.05717824 -0.2645446   0.14428489
  0.38826725  0.80674034  0.25746173]"
./detections/left_2021_02_28_13_01_32_476.jpg,"[ 1.          0.37910557  0.95774555 -0.07414918 -0.30072844  0.11646256
  0.44500482  0.8208081   0.3093395 ]"
./detections/center_2021_02_28_13_02_16_592.jpg,"[ 1.          0.35326552  0.88928074 -0.05664035 -0.28697622  0.12557682
  0.41167444  0.7430205   0.2246882 ]"
./detections/center_2021_02_28_13_02_41_437.jpg,"[ 1.          0.38261798  0.5395168  -0.06497768 -0.2841235   0.11131917
  0.42607382  1.7182622   0.5872693 ]"
./detections/center_2021_02_28_13_01_54_263.jpg,"[ 1.          0.34808677  0.9338673  -0.07134641 -0.3081975   0.11253256
  0.44402027  0.7814907   0.25306806]"
./detections/right_2021_02_28_13_02_44_778.jpg,"[ 1.          0.36990002  0.8628479  -0.06781375 -0.28815     0.12155603
  0.41962358  0.8595403   0.28518045]"
./detections/right_2021_02_28_13_02_41_276.jpg,"[ 1.          0.38471222  0.60563296 -0.06021558 -0.27605897  0.11836193
  0.4104068  -1.3932922  -0.42430112]"
./detections/left_2021_02_28_13_01_22_626.jpg,"[ 1.          0.33275402  0.9885575  -0.02736336 -0.23570292  0.15578799
  0.33388132  0.73637015  0.21067822]"
./detections/left_2021_02_28_13_00_20_613.jpg,"[ 1.          0.34802943  0.8548282  -0.02488569 -0.22370026  0.14666107
  0.4135992   0.73736006  0.22580273]"
